model_run_id,k_fit,k_eff0,QoI=k_fit/k_eff0,log10_dissolution_rate/FeS,log10_dissolution_rate/pyrite,log10_dissolution_rate/siderite,log10_dissolution_rate/magnetite,log10_dissolution_rate/goethite,log10_dissolution_rate/SOM,log10_equilibrium_constant/FeS,log10_equilibrium_constant/goethite,log10_equilibrium_constant/goethite_dirb,log10_rate_constant/goethite_dirb,log10_rate_constant/abiotic_fe_reduction,log10_rate_constant/sulfate_reduction,sorption_site_density/illite_str,sorption_site_density/illite_w,sorption_site_density/goethite,half_saturation_constant/sulfate,half_saturation_constant/acetate,inhibition_constant/Fe3,logit_initial_mineral_fraction/goethite,logit_initial_mineral_fraction/SOM,logit_initial_mineral_fraction/FeS,logit_initial_mineral_fraction/pyrite,logit_initial_mineral_fraction/siderite,logit_initial_mineral_fraction/illite,log_ssa/FeS,log_ssa/pyrite,log_ssa/siderite,log_ssa/illite,log_tce_intrinsic_rate_constant/FeS,log_tce_intrinsic_rate_constant/pyrite,log_tce_intrinsic_rate_constant/siderite,log_tce_intrinsic_rate_constant/illite,groundwater_concentration/acetate,groundwater_concentration/sulfate,groundwater_concentration/Fe++,initial_concentration/Fe++,initial_concentration/pH,initial_mineral_fraction/goethite,initial_mineral_fraction/SOM,initial_mineral_fraction/FeS,initial_mineral_fraction/pyrite,initial_mineral_fraction/siderite,initial_mineral_fraction/illite,ssa/FeS,ssa/pyrite,ssa/siderite,ssa/illite,log10_tce_intrinsic_rate_constant/FeS,log10_tce_intrinsic_rate_constant/pyrite,log10_tce_intrinsic_rate_constant/siderite,log10_tce_intrinsic_rate_constant/illite,rate_constant/sulfate_reduction,porosity,Variation of normalized volume of FeS,Variation of normalized volume of Pyrite,Variation of normalized volume of Siderite,average_pH,integrated_dirb_rate,integrated_sulfate_reduction_rate,tce_flux_reduction,tce_removal_contributions_FeS,tce_removal_contributions_pyrite,tce_removal_contributions_siderite
9340,0.000618595,0.000698278,0.885886219,-8.44762202,-17.04239414,-9.486837932,-13,-4.686196392,-9.87482979,-4.937095773,0.312436744,9.571486744,-9.014645697,-3.529858907,-3.087534375,4.09E-08,4.37E-08,4.79E-06,0.000157033,0.000274147,3.78E-10,-6.148265211,-4.167812267,-9.154808667,-8.483115678,-5.355666709,-0.540332129,5.185167088,-0.767864167,-0.840351531,-4.142278516,-28.55890723,-23.96356149,-34.64167263,-33.83632615,0.001871646,0.088239956,2.07E-06,8.25E-06,7.668009611,0.002132628,0.01524994,0.000105699,0.00020689,0.004699135,0.368110324,178.6032897,0.464003044,0.431558791,0.015886612,-12.40297582,-10.40724252,-15.04468727,-14.69492973,0.000817458,0.599445384,35.86220387,64.60687853,80.43257983,5.77172086,-423.6774846,12.93031418,0.990386444,0.566811581,0.432958454,0.000229964
9305,0.000674598,0.00063333,1.065161381,-11.63971994,-12.73293981,-11.03411129,-13,-8.513495549,-8.945541205,-4.401451813,0.573119359,9.832169359,-10.54145463,-5.442949201,-1.902082067,5.18E-09,5.53E-07,1.42E-06,0.000201327,0.002351999,2.64E-09,-6.238885699,-4.532300007,-10.18684186,-8.23726903,-7.719614889,-0.403317774,6.142369891,-1.359304126,-2.218030936,-4.437401187,-28.28706544,-25.29892257,-31.76395216,-33.73281071,0.000222572,0.000553199,1.16E-05,5.34E-06,7.773542261,0.001948226,0.01064145,3.77E-05,0.000264536,0.000443834,0.400515471,465.1546312,0.256839443,0.108823178,0.011826634,-12.28491643,-10.98718247,-13.79490915,-14.64997355,0.012529044,0.576098783,48.59835514,52.03132548,158.0689198,5.850602259,-350.5842358,2.949155336,0.98932993,0.923596063,0.076201769,0.000202168
9343,0.002598862,0.002711587,0.958428263,-7.150307403,-15.0213521,-8.847067453,-13,-11.12407829,-10.2588223,-4.597973575,0.122155939,9.381205939,-6.906817987,-5.513988729,-2.796690564,1.40E-08,2.37E-07,1.65E-05,0.001948413,0.000136871,7.04E-09,-6.622511444,-3.551338437,-9.539538454,-8.532998152,-7.114879294,-0.566963265,5.99535731,-3.027769584,-0.457278673,-2.519473881,-27.20725748,-24.39543682,-33.61512026,-31.94024362,0.001079153,0.000527936,1.59E-05,4.02E-06,7.387407085,0.00132832,0.027886268,7.19E-05,0.000196825,0.000812259,0.36193783,401.5601398,0.048423522,0.633003914,0.080501949,-11.81596179,-10.59480359,-14.59886124,-13.87147155,0.001597017,0.597716598,41.64898849,51.46934215,142.7319883,5.149003797,-238.3865091,0.513996244,0.959922195,0.993378449,0.006543325,7.82E-05
9321,0.000134781,0.001297482,0.103879215,-7.014298323,-9.991497834,-9.938914126,-13,-10.60646082,-9.5135499,-4.614255978,0.258933856,9.517983856,-9.851415469,-2.698808239,-0.965464631,1.78E-08,2.62E-07,5.97E-06,5.14E-06,0.000192355,4.45E-09,-6.227367108,-3.296641125,-8.030376262,-9.647100479,-6.061091016,-0.6897697,4.322845402,-2.557380835,-1.998408782,-5.808165188,-27.7497671,-23.30864237,-35.08176748,-34.4506102,0.00067986,0.000318758,3.37E-06,4.53E-06,7.444332474,0.001970753,0.035686598,0.00032532,6.46E-05,0.002326431,0.334084307,75.40287484,0.07750748,0.135550803,0.003002935,-12.05157072,-10.12281476,-15.23581803,-14.96170991,0.108276789,0.615491991,2.704696494,79.68535502,89.17134494,4.935840182,-239.843378,9.13853773,0.996567865,0.686692217,0.313092616,0.000215167
9346,0.008581108,0.007388225,1.161457271,-8.429570498,-15.56838448,-10.58788814,-13,-13.80816956,-9.249077343,-4.377491729,0.169957996,9.429007996,-8.274696998,-8.544025697,-0.162729205,1.85E-08,2.60E-07,2.29E-05,0.000118401,6.58E-06,9.64E-10,-6.588033833,-2.948334268,-7.933657191,-7.760369848,-4.797499799,-0.637668735,3.749939363,-1.018404658,0.271396765,-5.211103266,-25.68393457,-23.49943941,-36.480609,-30.86015903,0.000191861,0.00025619,1.12E-05,1.03E-05,7.845941962,0.001374851,0.049815298,0.000358345,0.000426117,0.008182838,0.345773715,42.51850373,0.361170672,1.311795441,0.005455651,-11.15439106,-10.20567686,-15.84332719,-13.40239678,0.687496981,0.584018836,46.86975118,56.54613886,48.51636475,4.661973321,-365.4837836,11.06857712,0.877154857,0.908081178,0.091907502,1.13E-05
9316,0.000255075,0.000298436,0.854704979,-5.355546159,-15.18698964,-11.32364118,-13,-7.046021674,-9.912060671,-4.937228255,0.175359331,9.434409331,-10.04729694,-3.50363329,-2.458978895,7.58E-09,1.09E-07,2.40E-05,0.003853303,0.000185422,2.43E-09,-5.74314836,-5.02246599,-11.03904811,-6.435499365,-5.932458737,-0.517539463,7.464775095,-3.758004785,-1.466932623,-4.781779971,-29.48113368,-25.05949948,-33.64123852,-34.19800793,0.000120289,0.00050875,9.71E-05,1.48E-05,7.597246685,0.003194426,0.006545139,1.61E-05,0.00160104,0.002644939,0.373427769,1745.46294,0.023330243,0.230631836,0.008381068,-12.80349368,-10.88320234,-14.61020426,-14.85200614,0.003475531,0.602520587,44.91538747,50.09829215,106.2535617,6.770051871,-459.2788484,0.588822314,0.996024487,0.890647624,0.108794933,0.000557443
9314,0.000688686,0.000633469,1.087166599,-9.818074205,-13.79984571,-13.96224324,-13,-8.705694709,-9.451801803,-4.831613477,0.289131713,9.548181713,-10.69208409,-8.821838318,-1.547968113,3.23E-09,1.16E-07,1.13E-06,0.000575243,0.002650417,6.25E-10,-6.623372948,-5.4105604,-9.020206359,-8.68676873,-6.279889947,-0.582017001,4.567939378,-5.918758366,1.230095553,-5.018588693,-27.68426901,-24.61741036,-36.10993179,-30.49157833,0.00035004,0.000187594,1.54E-05,3.67E-06,7.639956545,0.001327177,0.004449251,0.000120927,0.000168776,0.001870103,0.358468614,96.34537367,0.002688536,3.42155646,0.006613854,-12.02312526,-10.69120548,-15.68234412,-13.24232421,0.028315999,0.623545152,51.78971344,50.30133657,53.68534936,6.254466594,-160.5405936,1.141688871,0.989044307,0.999001147,0.000890849,0.000108004
9352,0.011221977,0.011992058,0.935784098,-8.699135994,-15.62094702,-9.335973177,-13,-7.724044767,-9.269894296,-4.20169728,0.550498828,9.809548828,-8.644570288,-6.108831302,-3.181583685,4.96E-08,4.10E-07,6.09E-07,3.95E-06,0.000731582,1.51E-09,-5.962723766,-5.631433631,-8.398787882,-5.469652349,-4.117450378,-0.421262807,5.107069667,-1.35921165,-2.679074319,-4.331005581,-26.17448622,-24.62896261,-33.66968499,-32.35034007,0.000896585,0.001621032,2.63E-06,9.79E-06,7.817126592,0.002566292,0.003570639,0.000225089,0.004195024,0.016025002,0.396214611,165.1855961,0.256863195,0.068626651,0.013154313,-11.36743493,-10.69622256,-14.6225584,-14.04957418,0.000658289,0.567153343,47.45287053,50.1648173,56.05635669,7.019322624,-322.8826479,1.762938993,0.842364253,0.872481585,0.12750488,1.35E-05
9341,0.00043909,0.000395644,1.109810739,-11.42912917,-15.95824959,-14.34417797,-13,-9.052031608,-10.09963457,-4.677190463,0.742475345,10.00152535,-10.48216731,-6.762693872,-3.041672711,1.76E-08,4.31E-07,2.26E-06,5.08E-05,0.000813413,7.96E-10,-6.097065763,-4.056338039,-8.231383828,-6.962021104,-6.933765926,-0.49978165,3.44720721,-3.683578081,0.339042961,-1.996711548,-27.99238676,-24.62156093,-31.257528,-35.29841495,0.000633103,0.000784174,9.69E-06,8.38E-06,7.771264443,0.00224441,0.017017685,0.000266097,0.000946284,0.000973376,0.377591983,31.41254106,0.025132886,1.403603644,0.135781059,-12.15693911,-10.69300805,-13.57497193,-15.32990683,0.000908505,0.590910165,49.47633098,50.34656991,50.46044896,5.770102441,-411.1361567,1.397615665,0.993040827,0.914203351,0.080956994,0.004839655
9324,0.003015722,0.002884091,1.045640324,-7.372426955,-10.19832936,-13.43441907,-13,-9.121825667,-10.29019678,-4.110414138,0.488033672,9.747083672,-7.667717923,-6.132197547,0.644796522,1.25E-08,1.72E-06,9.31E-06,3.84E-05,0.000226578,1.88E-10,-6.155846943,-2.481280131,-9.333599083,-8.171390437,-6.473336175,-0.441110734,5.099503791,-0.37800471,-1.15977277,-4.481501287,-26.6637395,-25.75362653,-31.32630386,-31.54136257,0.000426969,0.001283058,2.45E-06,8.89E-06,7.306763244,0.002116555,0.077180977,8.84E-05,0.000282545,0.001541685,0.391476335,163.9405384,0.685227273,0.313557422,0.011316411,-11.57991493,-11.18465789,-13.6048409,-13.69823972,4.413636085,0.517263503,42.02906146,93.11289401,50.14330064,4.271784414,-424.8220818,72.21909259,0.952714778,0.96089185,0.038817852,0.000290298
9322,0.000547908,0.00049892,1.098187682,-9.832776942,-10.26651982,-13.25913104,-13,-8.889555248,-9.379171844,-4.614772378,0.346366812,9.605416812,-8.841089696,-7.432093878,-1.74022952,2.83E-08,9.64E-07,1.01E-06,0.00097509,9.86E-05,1.36E-09,-6.441502067,-3.643830863,-10.84391207,-9.363280331,-3.507254217,-0.469429466,6.284399166,-4.826309709,0.355936079,-6.89279899,-28.11320723,-23.50684945,-31.40689206,-31.1512852,0.002415571,0.0023445,2.56E-05,2.53E-06,7.626449558,0.001591474,0.025485472,1.95E-05,8.58E-05,0.02910653,0.38475129,536.1420617,0.008016048,1.427516297,0.001015069,-12.20941077,-10.20889501,-13.63983991,-13.52883127,0.018187394,0.548909934,46.96987699,66.40775498,51.81001454,5.34694975,-342.5558548,8.603141267,0.991426506,0.8791662,0.006344947,0.114488853
9359,2.28E-05,1.63E-05,1.399245858,-10.30398898,-16.51151546,-12.33018397,-13,-10.67552971,-8.431224914,-4.738060582,0.573726588,9.832776588,-9.403989347,-5.198504232,-1.319542956,5.18E-09,9.63E-07,9.98E-06,0.000669382,0.000124736,1.72E-10,-6.027998424,-5.447591953,-13.63647528,-7.784717205,-7.235275657,-0.529136056,1.666437536,-2.007558212,-0.88300098,-3.497140701,-29.2412615,-26.10496198,-34.37922148,-32.13465411,0.000172546,0.013678121,1.40E-05,3.09E-05,7.576871457,0.002404518,0.004288195,1.20E-06,0.000415872,0.00072019,0.370718412,5.293277059,0.134316246,0.413540022,0.03028385,-12.69931851,-11.33724094,-14.93070618,-13.95590296,0.047913406,0.611401613,2831.139844,59.6591114,124.0441919,6.97288525,-328.1708676,35.42160589,0.99962438,0.024913333,0.972528999,0.002557669
9323,0.00022857,0.000377807,0.604991196,-10.79549217,-18.58974659,-10.36958308,-13,-9.611194731,-9.457056603,-4.406715153,0.633704179,9.892754179,-9.987344101,-4.356181043,2.287150211,1.78E-08,4.54E-07,3.80E-07,7.42E-05,0.004987137,6.18E-11,-6.20372758,-4.113439621,-10.92778478,-8.106063166,-4.85243876,-0.544870347,4.562737859,-4.608013272,0.856506288,-3.969437071,-26.37617147,-24.1684088,-34.65305438,-34.40707047,0.000613883,0.00049157,6.01E-06,7.50E-06,7.989410125,0.0020178,0.016088367,1.80E-05,0.000301613,0.007748797,0.367055345,95.84553244,0.00997161,2.354918897,0.018884061,-11.45502572,-10.49620658,-15.0496303,-14.94280084,10,0.596720078,138.9633099,49.99382701,65.58681551,5.633264116,-376.7321326,29.64586815,0.995634059,0.882658213,0.09982326,0.017518527
9328,0.002676143,0.002253153,1.187732425,-10.91086929,-10.29270068,-11.51793598,-13,-6.405997843,-9.91148329,-4.422400335,0.766511975,10.02556198,-9.326636185,-7.95112979,-0.44436293,2.92E-08,8.65E-08,2.17E-05,2.63E-06,0.000675171,7.18E-10,-4.556220307,-3.823227802,-9.450999595,-10.50507583,-5.755316606,-0.643894187,6.985189272,-1.863067989,0.324235307,-8.047263028,-28.43614524,-24.82255502,-33.65055498,-32.79450376,0.000231243,0.000312981,6.32E-05,4.57E-06,7.893605311,0.010392538,0.021389621,7.86E-05,2.74E-05,0.003155913,0.344366784,1080.510909,0.15519576,1.382972693,0.000319976,-12.34966096,-10.78029867,-14.61425034,-14.24247202,0.359448827,0.610539144,50.16888245,158.6722039,215.1885007,6.756201093,-1468.944617,13.27348319,0.958430191,0.997018365,0.001983129,0.000998506
9329,0.000389828,0.000211744,1.841038103,-10.86777804,-17.32838941,-8.866359699,-13,-9.812629616,-10.68670339,-4.950452483,0.487747837,9.746797837,-9.044011497,-7.74384044,-2.367468385,6.84E-09,5.00E-07,6.99E-06,0.000666896,4.82E-05,1.40E-09,-4.550090244,-6.101091594,-11.36417998,-7.83801506,-7.427843716,-0.532892478,5.564158852,-1.705350368,-1.1415023,-3.661460344,-28.3789311,-24.31472782,-32.43591228,-35.14416528,0.000254403,0.002369959,1.78E-05,2.10E-05,7.573238064,0.010455772,0.002235412,1.16E-05,0.000394296,0.000594115,0.369842517,260.9056512,0.18170871,0.319338918,0.025694962,-12.32481318,-10.55975212,-14.08673772,-15.26291705,0.004290734,0.606416288,153.8060516,49.8987008,156.5379267,7.411022313,-234.649345,4.891604898,0.993828162,0.465811649,0.533233291,0.00095506
9332,0.002505742,0.002365402,1.059330233,-10.59260433,-11.62239165,-11.07989876,-13,-9.984555626,-9.485602673,-5.078805475,1.014057935,10.27310793,-7.426406229,-1.782576905,0.822052349,1.15E-08,2.47E-07,2.34E-07,0.017218933,0.011687409,7.90E-10,-5.068132496,-4.850354692,-8.554196847,-8.419887099,-5.727435949,-0.352723405,4.897526121,-2.311556522,-0.528868675,-4.588982556,-27.32803129,-24.77578911,-30.75153739,-31.85133496,0.000789035,0.000397632,7.42E-06,3.08E-06,7.733196257,0.006254795,0.007764837,0.000192697,0.000220391,0.00324485,0.412722159,133.9579736,0.099106869,0.58927125,0.010163194,-11.86841319,-10.7599885,-13.355223,-13.83285901,6.638230823,0.559550271,49.41276255,53.84773357,110.9124828,7.160495686,-595.1739219,4.359286761,0.960845603,0.984221922,0.011415302,0.004362776
9334,0.009315927,0.008837069,1.054187434,-6.369582865,-14.77542684,-11.90063866,-13,-9.750472361,-9.683091209,-4.098080577,0.630648921,9.889698921,-9.387537954,-4.509530458,-1.83919309,5.59E-08,4.33E-08,2.87E-06,0.001063185,8.93E-05,7.98E-11,-4.485121303,-4.112608558,-7.197144902,-5.472949503,-7.769925697,-0.506685321,5.249997621,-5.310070394,-0.015295612,-5.036397081,-27.65663548,-25.99051534,-34.94127518,-29.16902843,9.29E-05,0.005789953,2.42E-05,5.83E-05,8.010723885,0.0111498,0.016101528,0.00074816,0.004181273,0.000422066,0.375970885,190.565815,0.004941579,0.984820771,0.006497115,-12.01112418,-11.28753739,-15.174803,-12.66794809,0.014481279,0.581376288,47.96987366,50.80140632,869.2219063,6.889319621,-1143.493036,13.68975771,0.867814031,0.999149494,0.000821836,2.87E-05
9335,4.75E-05,4.03E-05,1.177516906,-7.868329132,-17.31610693,-8.74222367,-13,-11.97812147,-9.421236783,-4.593406818,-0.1212502,9.1377998,-9.91567866,-6.490919217,-1.697088254,3.16E-08,5.08E-07,1.19E-06,0.006223013,0.001675119,2.74E-08,-4.716220224,-4.269026631,-9.932224607,-10.11812901,-6.038169128,-0.488901323,2.209642221,-1.009310668,-0.587131469,-4.390956601,-28.3652685,-24.3525032,-32.17527385,-30.57063649,0.000113454,8.19E-05,4.83E-06,7.18E-06,7.937128071,0.008869566,0.013802231,4.86E-05,4.03E-05,0.002380244,0.380152422,9.112455562,0.364470134,0.555919672,0.012388872,-12.31887959,-10.57615776,-13.97354389,-13.27665874,0.020086846,0.584656637,50.65596246,50.09103456,190.0463132,6.574790094,-980.8252321,0.194176272,0.999236012,0.316751194,0.617191576,0.06605723
9365,0.001424218,0.001299118,1.096296274,-11.63043877,-12.80756628,-10.53092084,-13,-8.487223031,-10.03079696,-4.39848352,0.630063397,9.889113397,-7.826140301,-2.530920692,0.046836839,8.78E-09,2.81E-07,5.53E-06,0.000497692,8.56E-07,2.38E-08,-7.468767313,-4.821255914,-7.247224335,-9.070677518,-5.103705756,-0.599628626,3.654102579,-2.300833811,-2.852190871,-3.351251816,-27.84912744,-24.2239468,-34.37062389,-36.65417665,0.000620726,0.000344667,1.23E-05,6.16E-06,7.674376699,0.000570306,0.007992271,0.000711642,0.000114975,0.006037522,0.354428663,38.63283562,0.100175282,0.05771773,0.035040462,-12.09472237,-10.52032642,-14.9269723,-15.91870666,1.113875982,0.620094621,49.8349266,61.28141173,55.87888525,5.816061735,-121.9924323,13.35917751,0.977483431,0.983396283,0.016586405,1.73E-05
9338,0.056871737,0.053339814,1.066215513,-9.254439933,-12.45131322,-8.632547427,-13,-9.644662949,-11.10694543,-4.421739552,0.309974575,9.569024575,-7.382943463,-3.979120214,1.642189069,1.01E-08,5.20E-07,5.85E-07,0.001744371,1.30E-05,3.94E-10,-5.41972702,-3.277060786,-5.603884499,-9.769031747,-5.487986593,-0.643494238,4.87624518,-3.327125408,-0.530279751,-2.5768202,-27.03791309,-24.57084501,-33.5563974,-34.78473212,0.001842063,0.000140472,6.00E-06,0.000116822,7.64063814,0.004408831,0.036366578,0.003670009,5.72E-05,0.004119126,0.34445709,131.1373411,0.035896144,0.58844033,0.076015334,-11.74241646,-10.6709824,-14.57335823,-15.10681721,10,0.596871166,49.83662304,86.30588979,114.5673643,4.918246732,-914.8144143,6.705073948,0.523761129,0.999933118,5.37E-05,1.32E-05
9371,0.000447358,0.000388779,1.150675099,-12.01671086,-15.85937102,-11.70767324,-13,-4.654254927,-9.751186508,-4.739677037,0.406045935,9.665095935,-8.332499469,-1.907324484,-2.557571178,5.44E-08,1.60E-07,9.32E-06,0.000223188,8.44E-06,1.21E-08,-5.590708868,-4.268764339,-10.267026,-6.554278847,-7.220594082,-0.557334313,1.064857628,-1.873284995,0.287403812,-2.790090407,-27.12891752,-24.33004224,-32.78466529,-30.32634596,0.000571576,0.00736156,3.37E-05,8.92E-06,8.044671634,0.003718502,0.013805802,3.48E-05,0.001421985,0.000730833,0.364164472,2.900426016,0.153618197,1.33296237,0.061415661,-11.78193918,-10.56640309,-14.23819922,-13.17056471,0.002769675,0.606073606,49.08006679,50.99404293,383.6595835,5.887774818,-702.2470467,8.138954315,0.992743003,0.02527954,0.969093417,0.005627043
9339,0.004588953,0.004242345,1.081701804,-8.542373643,-11.69010175,-10.42946188,-13,-8.280664701,-8.688473468,-4.623928463,0.581414434,9.840464434,-8.227041771,-2.681149793,-0.709333955,1.57E-08,7.80E-07,2.26E-06,0.000112097,0.000348043,5.34E-09,-6.73786002,-4.565658698,-8.396169245,-9.037079653,-5.557090757,-0.530785279,5.631797327,0.219676175,-1.025146121,-4.19777838,-27.64547008,-23.65946847,-35.81500268,-32.80683362,0.001690287,0.00013302,1.01E-05,1.02E-05,7.681122934,0.001183778,0.010295916,0.000225679,0.000118903,0.003845147,0.370333753,279.1634148,1.245673285,0.358744042,0.015028928,-12.0062751,-10.2751766,-15.55425803,-14.24782681,0.195283722,0.603946824,47.75666609,57.95912622,70.06650268,5.764988893,-332.8916055,4.091725635,0.930668265,0.876734756,0.123258575,6.67E-06
9364,0.000228852,0.000203326,1.125542206,-6.200577484,-13.61557223,-16.14755426,-13,-10.66023713,-8.431398407,-4.204098609,0.174389618,9.433439618,-8.863719648,-4.448703298,-0.931696626,3.77E-09,2.36E-07,3.28E-06,4.41E-05,4.57E-05,1.23E-09,-5.819239317,-5.441744715,-9.068576301,-8.94340531,-8.317343081,-0.618603273,3.982901506,-3.848726459,0.653566026,-3.750363809,-28.17110364,-25.51464584,-33.30846265,-36.54641129,0.000888829,0.004171947,2.18E-06,5.32E-06,8.01610848,0.002961069,0.004313234,0.000115217,0.000130579,0.000244184,0.350099182,53.67253972,0.021306854,1.92238389,0.023509191,-12.23455486,-11.0808699,-14.46568153,-15.87190476,0.117031662,0.632086535,52.07022538,89.23071368,50.02480915,6.316577027,-223.0085798,39.33100289,0.996356503,0.992745763,0.006883362,0.000370874
9375,0.000288643,0.000291046,0.991743512,-11.58800499,-15.56391297,-11.48245882,-13,-10.45714236,-10.79782912,-4.737835298,0.929434342,10.18848434,-9.527828785,-4.124358849,-3.100859597,6.77E-08,3.93E-07,3.49E-06,0.000522145,4.99E-05,1.72E-09,-6.5503239,-4.64183012,-10.58194979,-8.796976338,-8.170522446,-0.475098265,5.211486737,-1.314853578,-3.647822796,-3.782112504,-27.71691707,-25.27185804,-33.53463445,-32.43928469,0.000480307,9.50E-05,1.35E-05,1.20E-05,7.449503957,0.001427611,0.009547996,2.54E-05,0.000151167,0.00028279,0.383410265,183.3664733,0.268513637,0.026047778,0.022774529,-12.03730414,-10.97542849,-14.56390669,-14.08820234,0.000792758,0.595104771,47.79284005,50.4067646,80.99201572,5.875685329,-271.8326918,0.129572179,0.995405651,0.90229966,0.097694508,5.83E-06
9342,0.017742079,0.015513354,1.143664922,-8.295209497,-19.52056798,-8.902606881,-13,-9.393067399,-9.957487755,-5.012944205,0.543084613,9.802134613,-8.030627162,-3.998906459,-1.160426123,4.05E-08,1.32E-07,5.32E-07,0.000126209,0.000310662,4.52E-08,-6.681347974,-4.204930399,-9.610566921,-4.974941031,-8.155822313,-0.534777759,6.534161731,-4.280815847,1.284698468,-1.932494309,-25.93352867,-24.73390193,-37.30597464,-33.85764628,3.30E-05,0.000132672,8.65E-06,5.01E-05,7.587744787,0.001252516,0.014702437,6.70E-05,0.006861521,0.000286977,0.369403243,688.2565981,0.013831373,3.613578183,0.144786605,-11.2627884,-10.74179713,-16.20177893,-14.70418895,0.069115249,0.597376306,58.00125319,49.9960713,331.8209254,5.605890468,-239.855739,2.86045134,0.777461795,0.992466168,0.007532329,1.50E-06
9378,0.055139829,0.054271631,1.015997268,-8.504846357,-15.07836072,-8.75385675,-13,-8.311606115,-10.32691638,-4.392146174,0.556335053,9.815385053,-9.660594929,-7.596302804,-2.196140576,2.76E-08,1.05E-06,3.90E-06,0.003023095,0.000258757,1.76E-09,-6.335989168,-5.674754875,-6.99017971,-8.930392619,-6.369363285,-0.51302292,7.023291077,-0.916431532,-1.678556758,-2.477093824,-27.75838129,-25.68164257,-35.06763168,-35.17138993,0.000184066,0.000481664,1.16E-05,7.54E-06,7.813916915,0.00176826,0.003419775,0.000920034,0.000132289,0.00171032,0.37448515,1122.474697,0.399943684,0.186643153,0.083986952,-12.05531182,-11.15339565,-15.22967893,-15.27474057,0.006365894,0.607514172,48.61197316,57.66902552,102.9777153,6.941539408,-315.0897726,0.561039255,0.536302166,0.999559357,0.000440319,3.25E-07
9345,0.000253337,0.000232131,1.091355469,-9.471716324,-17.07743959,-9.99968874,-13,-10.52752104,-10.10024708,-4.542229345,0.327487698,9.586537698,-9.30028288,-5.8821101,-1.784381136,1.82E-08,3.34E-07,1.21E-06,0.000519311,1.01E-05,4.42E-10,-6.98456256,-5.035219829,-10.64879596,-5.820458933,-6.836481671,-0.367256422,5.397747992,-3.972403102,-0.510925327,-2.934981046,-29.01816232,-23.99893828,-33.41020851,-31.10375907,0.000820924,0.000500077,3.55E-06,4.06E-05,7.753839286,0.000925211,0.006462729,2.37E-05,0.002957471,0.001072723,0.409204133,220.9083682,0.018828133,0.599940181,0.053131726,-12.60242777,-10.42260647,-14.50986919,-13.50819093,0.016429293,0.569304033,70.78119158,50.0318769,106.2103744,5.916543895,-180.8983501,3.057582549,0.995955742,0.368478896,0.630519362,0.001001742
9382,0.001632639,0.000641557,2.544807828,-6.563883959,-16.3112028,-8.192094551,-13,-8.148452632,-8.221589983,-4.448470237,0.392235514,9.651285514,-8.375065007,-0.999363945,-1.787734218,1.20E-08,8.97E-07,2.67E-06,0.000478624,9.16E-05,4.52E-10,-3.957168438,-5.010293834,-10.10180701,-6.139391102,-6.744862744,-0.606675577,5.03068029,-3.202537296,1.15126507,-3.387625894,-27.33610663,-24.4097497,-33.22638934,-30.53083729,0.000550798,0.007777953,4.32E-06,6.95E-06,7.89401602,0.018758559,0.006624763,4.10E-05,0.002151597,0.001175527,0.352817916,153.0370869,0.040658909,3.162190773,0.0337888,-11.87192027,-10.6010196,-14.43003754,-13.25937416,0.016302934,0.608380638,165.0458002,50.04643445,206.0039642,7.233482121,-835.3384667,20.57283496,0.974458729,0.801759883,0.194525787,0.003714329
9372,0.001692953,0.001398566,1.210492129,-7.916940122,-13.02019193,-10.5728922,-13,-10.16228858,-8.039832377,-4.603354682,-0.106063557,9.152986443,-8.076363559,-4.795366496,-1.2016651,4.19E-09,8.77E-07,1.83E-05,2.36E-05,0.000283993,1.42E-10,-5.912912473,-3.184647588,-9.797431591,-7.69971382,-6.5353003,-0.239049017,5.107607297,0.498885381,-0.52344089,-3.769968646,-28.3936257,-24.73508756,-32.35663046,-32.2248014,0.000741514,0.002123812,1.40E-05,0.000210416,7.896943679,0.002697006,0.039747566,5.56E-05,0.000452752,0.00144919,0.440520719,165.2744289,1.646884598,0.592478384,0.023052786,-12.33119496,-10.74231204,-14.05230606,-13.99505343,0.062854286,0.505027167,48.69219346,56.89004486,127.3150921,4.817108622,-778.9588425,20.58691743,0.97334443,0.227096053,0.772017598,0.000886349
9384,0.000646244,0.000587381,1.100211571,-11.96398758,-14.97588382,-12.148823,-13,-13.75997842,-10.10353801,-4.42080035,0.142617442,9.401667442,-9.688134184,-1.531741545,-2.07174179,3.91E-08,7.14E-07,7.34E-07,0.000107167,7.72E-06,1.88E-08,-4.732505724,-4.549346239,-9.407152695,-8.698164518,-5.72224899,-0.503302302,4.868955155,-4.10411356,-1.808991652,-4.004292163,-27.75931631,-24.92873564,-35.98768587,-31.6351932,0.000498275,0.000175481,9.20E-06,2.81E-06,7.666704655,0.008727541,0.010463473,8.21E-05,0.000166864,0.00326167,0.37676493,130.1848228,0.016504643,0.16381924,0.018237194,-12.05571789,-10.82641233,-15.62925339,-13.73898984,0.008477313,0.590483422,53.39176712,50.32066045,80.94983075,6.236927759,-628.1367812,1.494635436,0.989692909,0.995348839,0.004633051,1.81E-05
